"blue","dual_sim","four_g","three_g","touch_screen","wi_fi","battery_power","clock_speed","fc","int_memory","m_dep","mobile_wt","n_cores","pc","px_height","px_width","ram","sc_h","sc_w","talk_time","price_range"
1,1,1,1,0,1,0.859719438877755,0,0.789473684210526,0,0.222222222222222,0.583333333333333,0.714285714285714,1,0.240816326530612,0.382510013351135,0.641101015499733,0.5,0.111111111111111,0.111111111111111,2
0,0,1,1,0,0,0.752839011356045,0,0.263157894736842,0.5,0.888888888888889,0.175,0.714285714285714,0.4,0.210204081632653,0.0954606141522029,0.829770176376269,0.785714285714286,0.555555555555556,0.611111111111111,3
0,0,1,1,1,1,0.977955911823647,0,0.315789473684211,0.032258064516129,1,0.0333333333333333,0.857142857142857,0.45,0.498469387755102,0.774365821094793,0.876269374665954,0.857142857142857,0,0.777777777777778,3
1,0,0,0,1,1,0.221776887107548,0.68,0.210526315789474,0.403225806451613,0.888888888888889,0.366666666666667,0,0.3,0.183163265306122,0.597463284379172,0.506146445750935,0.285714285714286,0.277777777777778,0.277777777777778,1
0,0,1,1,0,0,0.0467601870407482,0.04,0.0526315789473684,0.661290322580645,0.444444444444444,0.508333333333333,0.285714285714286,0.4,0.114285714285714,0.188918558077437,0.622928915018707,0.142857142857143,0.277777777777778,0.888888888888889,1
1,1,0,0,0,1,0.873079492317969,0,0.0526315789473684,0.467741935483871,0.444444444444444,0.1,0.142857142857143,0.8,0.364285714285714,0.472630173564753,0.662747194013896,0.285714285714286,0.0555555555555556,0.333333333333333,3
0,1,1,1,0,1,0.907815631262525,0,0.105263157894737,0.854838709677419,0.666666666666667,0.025,0.714285714285714,0.15,0.0994897959183673,0.199599465954606,0.112239444147515,0.714285714285714,0,0.111111111111111,0
1,1,0,0,1,0,0.579158316633267,0.44,0.210526315789474,0.112903225806452,0,0.291666666666667,0.857142857142857,0.35,0.430102040816327,0.430574098798398,0.717530732228755,0.571428571428571,0.666666666666667,0.833333333333333,3
0,1,1,1,0,1,0.440881763527054,0.32,0,0.306451612903226,0.555555555555556,0.383333333333333,1,0.6,0.157142857142857,0.446595460614152,0.823089257081774,0.0714285714285714,0.222222222222222,0.666666666666667,3
1,0,0,1,1,0,0.482965931863727,0.44,0.473684210526316,0.5,1,0.641666666666667,0,0.9,0.266326530612245,0.0420560747663551,0.946018172100481,0.357142857142857,0.277777777777778,0.611111111111111,3
1,1,0,0,1,1,0.267869071476286,0.04,0,0.983870967741935,0.666666666666667,0.35,0.571428571428571,0.7,0.185714285714286,0.574098798397864,0.90807055050775,0.928571428571429,0.444444444444444,0.722222222222222,3
1,0,0,1,0,1,0.191048764195057,0,0.789473684210526,0.145161290322581,0.555555555555556,0.108333333333333,0,0.8,0.411224489795918,0.616154873164219,0.715660074826296,0.214285714285714,0.333333333333333,0.666666666666667,2
0,0,0,0,0,1,0.235804943219773,0,0.105263157894737,0.451612903225806,0.444444444444444,0.375,1,0.25,0.264285714285714,0.43524699599466,0.703634420096205,0,0.111111111111111,0.5,2
0,1,1,1,1,1,0.4562458249833,0.4,0.0526315789473684,0.741935483870968,0.555555555555556,0.925,0,0.3,0.264795918367347,0.718958611481976,0.817477284874399,0.857142857142857,0.388888888888889,0.666666666666667,3
0,1,1,1,0,0,0.983299933199733,0.44,0.263157894736842,0.596774193548387,0.777777777777778,0.6,0.428571428571429,0.3,0.404081632653061,0.454606141522029,0.464190272581507,0.285714285714286,0,0.166666666666667,2
0,1,0,0,1,1,0.00601202404809619,0.48,0.157894736842105,0.532258064516129,0.777777777777778,0.333333333333333,0.285714285714286,0.3,0.194897959183673,0.485981308411215,0.602084446819882,0.857142857142857,0.111111111111111,0.5,1
0,0,1,1,1,1,0.31062124248497,0.6,0.421052631578947,0.516129032258065,0.444444444444444,0.316666666666667,0.142857142857143,0.5,0.109183673469388,0.682910547396529,0.876002137894174,0.928571428571429,0.944444444444444,0.5,3
1,0,0,0,0,0,0.625918503674015,0.52,0.157894736842105,0.225806451612903,0.555555555555556,0.741666666666667,1,0.35,0.438265306122449,0.244993324432577,0.531801175841796,0.642857142857143,0.611111111111111,0.722222222222222,2
0,0,0,1,0,0,0.991983967935872,0,0.368421052631579,0.790322580645161,0.333333333333333,0.125,0.285714285714286,0.45,0.174489795918367,0.182910547396529,0.777391769107429,0,0,0.611111111111111,3
0,0,0,1,0,1,0.939211756847027,0.6,0.684210526315789,0.854838709677419,0.888888888888889,0.208333333333333,0.857142857142857,0.75,0.363775510204082,0.676234979973298,0.00801710315339391,0.642857142857143,0.222222222222222,0.833333333333333,0
0,1,0,0,0,0,0.65998663994656,0.76,0.421052631578947,0.483870967741935,0.555555555555556,1,0,0.8,0.0877551020408163,0.208277703604806,0.138963121325494,0.142857142857143,0.333333333333333,0.333333333333333,0
1,1,1,1,1,0,0.896459585838343,0.52,0.684210526315789,0.225806451612903,0.666666666666667,0.45,0.714285714285714,0.9,0.0602040816326531,0.0534045393858478,0.790219134152859,0.714285714285714,0.777777777777778,0.722222222222222,3
1,0,0,0,1,0,0.216432865731463,0.4,0.578947368421053,0.580645161290323,0.333333333333333,0.116666666666667,0.285714285714286,0.9,0.275510204081633,0.188918558077437,0.122928915018707,0.428571428571429,0.222222222222222,0.666666666666667,0
1,0,1,1,1,0,0.52438209752839,0.72,0.526315789473684,0.225806451612903,0,0.15,0.142857142857143,0.9,0.00918367346938776,0.108144192256342,0.0448957776590059,0.357142857142857,0.277777777777778,0.111111111111111,0
0,0,1,1,1,0,0.226452905811623,0.04,0,0.983870967741935,0.777777777777778,0.475,0.857142857142857,0.95,0.503571428571429,0.38785046728972,0.863174772848744,0.5,0.444444444444444,0.888888888888889,3
0,1,1,1,0,1,0.171008684034736,0.72,0.263157894736842,0.903225806451613,0.111111111111111,0.691666666666667,0.428571428571429,0.35,0.272959183673469,0.13150867823765,0.796632816675575,1,0.666666666666667,0.388888888888889,2
1,1,0,1,0,0,0.209084836339345,0.24,0.105263157894737,0.629032258064516,0.777777777777778,0.808333333333333,0.142857142857143,0.5,0.557142857142857,0.604806408544726,0.451095670764297,0.785714285714286,0.333333333333333,0.555555555555556,1
1,1,1,1,0,0,0.463593854375418,0.24,0.105263157894737,0.0967741935483871,0.888888888888889,0,0.714285714285714,0.3,0.166836734693878,0.334445927903872,0.103420630678781,0.642857142857143,0.111111111111111,0.944444444444444,0
0,0,1,1,1,1,0.177688710754843,0.12,0.368421052631579,0.129032258064516,0.444444444444444,0.225,0.428571428571429,0.6,0.263775510204082,0.997997329773031,0.550774986638161,0.0714285714285714,0,0.555555555555556,2
0,0,1,1,0,0,0.37875751503006,0.32,0.315789473684211,0.806451612903226,0,0.141666666666667,1,0.35,0.507142857142857,0.667556742323097,0.31533939070016,0.785714285714286,0.0555555555555556,0.722222222222222,1
1,1,0,1,1,1,0.329325317301269,0.92,0,0.870967741935484,0.444444444444444,0.775,0.285714285714286,0.15,0.250510204081633,0.0200267022696929,0.784072688401924,0,0.111111111111111,1,2
1,0,0,0,1,0,0.700734802939212,0.8,0.315789473684211,0.306451612903226,0.777777777777778,0.441666666666667,0.142857142857143,0.55,0.136734693877551,0.221628838451268,0.556386958845537,0.785714285714286,0.0555555555555556,0.722222222222222,2
1,0,0,0,0,0,0.919839679358717,0,0.473684210526316,0.435483870967742,0.555555555555556,0.0416666666666667,1,0.95,0.107142857142857,0.351134846461949,0.288081239978621,0.928571428571429,0.388888888888889,0,1
0,0,0,1,1,0,0.0814963259853039,0.6,0.105263157894737,0.0645161290322581,0,0.391666666666667,0.285714285714286,0.2,0.073469387755102,0.114819759679573,0.908872260823089,0.857142857142857,0.166666666666667,0.944444444444444,2
1,0,1,1,0,1,0.887107548430194,0,0,0.209677419354839,0.333333333333333,0.666666666666667,0.571428571428571,0.35,0.371938775510204,0.512016021361816,0.48743987172635,0.785714285714286,0.611111111111111,0.555555555555556,2
0,1,0,0,0,0,0.0160320641282565,0.76,0.578947368421053,0.532258064516129,0.777777777777778,0.916666666666667,0.857142857142857,1,0.0418367346938776,0.113484646194927,0.361571352218065,0.785714285714286,0.611111111111111,0.0555555555555556,0
1,0,1,1,0,1,0.376753507014028,0,0,0.193548387096774,0.666666666666667,0.075,0.142857142857143,0.1,0.0959183673469388,0.285714285714286,0.754142169962587,0.357142857142857,0.0555555555555556,0.888888888888889,2
0,0,1,1,1,1,0.617234468937876,0.28,0.473684210526316,0.532258064516129,0.666666666666667,0.391666666666667,1,0.7,0.076530612244898,0.932576769025367,0.0892570817744522,0.571428571428571,0.111111111111111,0.222222222222222,0
0,1,0,1,1,1,0.531062124248497,0.36,0.157894736842105,0.145161290322581,0.111111111111111,0.408333333333333,0.857142857142857,0.2,0.623469387755102,0.588785046728972,0.613575628006414,1,0.444444444444444,0.444444444444444,2
0,0,0,0,0,0,0.094188376753507,0.92,0.157894736842105,0.516129032258065,0.777777777777778,0.975,0.142857142857143,0.75,0.168877551020408,0.341121495327103,0.828166755745591,0.5,0.277777777777778,0.611111111111111,2
1,1,1,1,0,0,0.77688710754843,0.96,0.473684210526316,0.209677419354839,0.444444444444444,0.808333333333333,0.857142857142857,0.95,0.601020408163265,0.953938584779706,0.457509353287012,0.5,0.388888888888889,0.388888888888889,2
1,0,1,1,0,0,0.665998663994656,0.08,0.157894736842105,0.0967741935483871,0,0.75,0.857142857142857,0.2,0.177040816326531,0.384512683578104,0.82896846606093,0.142857142857143,0.166666666666667,0.944444444444444,3
1,1,0,0,0,0,0.32064128256513,0.56,0,0,0,0.466666666666667,0.285714285714286,0.35,0.038265306122449,0.125500667556742,0.342864778193479,1,0.666666666666667,0.944444444444444,0
1,0,1,1,1,1,0.490981963927856,0.92,0.315789473684211,0.483870967741935,0.222222222222222,0.525,0.428571428571429,0.9,0.251020408163265,0.602803738317757,0.183324425440941,0.785714285714286,0.666666666666667,0.666666666666667,0
0,1,0,1,0,1,0.782899131596526,0.92,0.368421052631579,0.112903225806452,0,0.891666666666667,0.285714285714286,0.5,0.0331632653061225,0.156208277703605,0.912079102084447,0.285714285714286,0.0555555555555556,0.444444444444444,3
1,0,1,1,0,0,0.140948563794255,0.44,0.315789473684211,0.112903225806452,0.777777777777778,0.766666666666667,0.142857142857143,0.7,0.449489795918367,0.489986648865154,0.896846606092998,0.571428571428571,0.277777777777778,0.111111111111111,3
1,1,1,1,1,0,0.0454241816967268,0,0.526315789473684,0.032258064516129,0.777777777777778,0.75,0.285714285714286,0.95,0.179081632653061,0.439919893190921,0.559861036878675,0.214285714285714,0.388888888888889,0.444444444444444,1
1,1,1,1,1,1,0.0681362725450902,0.08,0,1,0.111111111111111,0.633333333333333,0.714285714285714,0,0.939795918367347,0.979973297730307,0.0929983965793693,0.357142857142857,0.222222222222222,0.333333333333333,0
0,1,0,1,1,0,0.555110220440882,0.12,0.105263157894737,0.145161290322581,0.444444444444444,0.891666666666667,0.142857142857143,0.2,0.386734693877551,0.44392523364486,0.274986638161411,0,0,0.388888888888889,1
0,0,1,1,1,0,0.609218436873748,0.04,0,0.17741935483871,0,0.4,0,0,0.675,0.654873164218959,0.0692143238909674,0,0,0.888888888888889,0
0,1,1,1,0,0,0.376085504342017,0.96,0.0526315789473684,0.516129032258065,0.111111111111111,0.866666666666667,0.714285714285714,0.65,0.599489795918367,0.713618157543391,0.106360235168359,0.785714285714286,0.722222222222222,0.222222222222222,0
0,0,0,1,1,1,0.629926519706079,0.04,0.105263157894737,0.741935483870968,0.444444444444444,0.0166666666666667,0.571428571428571,0.85,0.557142857142857,0.703604806408545,0.610368786745056,0.857142857142857,0.111111111111111,0.722222222222222,3
1,1,1,1,0,1,0.577822311289245,0.48,0.263157894736842,0.82258064516129,0.111111111111111,0.675,0.571428571428571,0.45,0.330102040816327,0.918558077436582,0.965526456440406,0.857142857142857,0.277777777777778,0.666666666666667,3
0,1,0,1,0,0,0.270541082164329,0.64,0.368421052631579,0.258064516129032,0,0.466666666666667,0.142857142857143,0.55,0.562244897959184,0.863150867823765,0.843399251737039,0.571428571428571,0.444444444444444,0.777777777777778,3
0,1,1,1,0,0,0.703406813627255,0.88,0.157894736842105,0.725806451612903,0.666666666666667,0.875,0.571428571428571,0.6,0.162755102040816,0.578771695594125,0.0676109032602886,0.5,0.166666666666667,0.944444444444444,0
0,0,1,1,1,0,0.458249832999332,0.72,0,0.306451612903226,0.111111111111111,0.35,0.714285714285714,0.3,0.10969387755102,0.417222963951936,0.612239444147515,0.357142857142857,0.166666666666667,0.166666666666667,2
1,1,1,1,0,1,0.437541750167001,0.88,0.0526315789473684,0.451612903225806,0.888888888888889,0.775,0.285714285714286,0.8,0.482142857142857,0.943257676902537,0.662479957242117,0.785714285714286,0.833333333333333,0.611111111111111,2
0,0,0,0,1,1,0.946559786239145,0.92,0.0526315789473684,0.32258064516129,0.222222222222222,0.491666666666667,0,0.25,0.194387755102041,0.469292389853138,0.297434526990914,0.285714285714286,0.333333333333333,0.222222222222222,1
1,1,0,0,1,1,0.227120908483634,0,0.421052631578947,0.596774193548387,0,0.991666666666667,0.714285714285714,0.65,0.278571428571429,0.218958611481976,0.717797969000534,0.428571428571429,0.277777777777778,0.777777777777778,2
1,1,0,0,0,0,0.152972611890448,0.32,0.315789473684211,0.0645161290322581,0.888888888888889,0.725,0.857142857142857,0.5,0.559183673469388,0.437249666221629,0.683057188669161,0.357142857142857,0.0555555555555556,0.833333333333333,2
1,0,1,1,1,0,0.251837007348029,0.32,0.684210526315789,0.467741935483871,0.444444444444444,0.608333333333333,0.428571428571429,0.9,0.293367346938776,0.0787716955941255,0.866114377338322,0.285714285714286,0.388888888888889,0.5,2
0,1,0,0,1,1,0.372745490981964,0,0,0.774193548387097,0.666666666666667,0.85,1,0.05,0.264795918367347,0.697596795727637,0.0970069481560663,0,0.166666666666667,0.888888888888889,0
0,0,0,1,0,0,0.719438877755511,0.96,0.421052631578947,0.0161290322580645,0.888888888888889,1,0,1,0.174489795918367,0.113484646194927,0.862373062533405,0.857142857142857,0.222222222222222,0.777777777777778,3
0,0,0,0,0,0,0.887107548430194,0.48,0,0.548387096774194,0.777777777777778,0.266666666666667,0.571428571428571,0.05,0.148469387755102,0.0420560747663551,0.325761624799572,0.428571428571429,0.222222222222222,0.277777777777778,1
0,0,0,0,1,1,0.421509686038744,0.2,0,0.0967741935483871,0,0.641666666666667,0,0.2,0.556632653061224,0.529372496662216,0.452699091394976,0.428571428571429,0.111111111111111,0.222222222222222,1
0,1,1,1,0,0,0.768871075484302,0.04,0.210526315789474,0.612903225806452,1,0.983333333333333,0.857142857142857,0.3,0.179591836734694,0.389853137516689,0.891501870657402,0.142857142857143,0.333333333333333,0.222222222222222,3
0,1,0,1,1,0,0.274549098196393,0,0,0.903225806451613,0.222222222222222,0.225,0.571428571428571,0.05,0.0841836734693878,0.816421895861148,0.886424371993586,0.857142857142857,0.166666666666667,1,3
0,0,1,1,1,0,0.454241816967268,0.72,0.631578947368421,0.951612903225806,0.555555555555556,0.3,0.142857142857143,0.8,0.196428571428571,0.220961281708945,0.471405665419562,0.0714285714285714,0,0.888888888888889,1
1,0,0,1,1,0,0.665330661322645,0.08,0.263157894736842,0.483870967741935,0.666666666666667,0.1,0.285714285714286,0.45,0.979591836734694,0.956608811748999,0.286745056119722,0.0714285714285714,0.0555555555555556,0.277777777777778,2
1,1,1,1,0,1,0.861055444221777,0.72,0.157894736842105,0.758064516129032,0.444444444444444,0.166666666666667,0.285714285714286,0.55,0.202040816326531,0.987983978638184,0.885088188134687,0.0714285714285714,0.111111111111111,0.888888888888889,3
1,0,0,1,0,1,0.828991315965264,0.44,0.157894736842105,0.758064516129032,0.777777777777778,0.166666666666667,0,0.45,0.578571428571429,0.646862483311081,0.451897381079637,0,0.222222222222222,0.222222222222222,2
1,0,0,1,1,0,0.700066800267201,0,0.210526315789474,0.0967741935483871,0.333333333333333,0.65,0.571428571428571,0.35,0.367857142857143,0.676902536715621,0.465526456440406,0.5,0.388888888888889,0.722222222222222,2
1,0,0,1,0,0,0.581830327321309,0.88,0.368421052631579,0.516129032258065,0.333333333333333,0.941666666666667,0.428571428571429,0.85,0.350510204081633,0.291722296395194,0.125334045964725,0.428571428571429,0.166666666666667,1,0
0,0,1,1,1,1,0.40814963259853,0,0,0.161290322580645,0.888888888888889,0.916666666666667,0.428571428571429,0.3,0.396428571428571,0.413217623497997,0.814003206841261,0.428571428571429,0,1,3
0,0,0,0,1,1,0.336673346693387,0,0,0.709677419354839,0.333333333333333,0.441666666666667,1,0.85,0.0897959183673469,0.704939919893191,0.969535008017103,0.857142857142857,0,1,3
1,1,1,1,1,1,0.188376753507014,0.48,0.473684210526316,0.403225806451613,0.222222222222222,0.583333333333333,0.714285714285714,0.55,0.233673469387755,0.509345794392523,0.248262960983431,0.714285714285714,0.222222222222222,0.222222222222222,0
0,0,1,1,0,1,0.799599198396794,0.8,0.526315789473684,0.387096774193548,0.333333333333333,0.208333333333333,0.142857142857143,0.9,0.247448979591837,0.880507343124166,0.374131480491716,0,0.166666666666667,0.833333333333333,2
1,0,1,1,0,1,0.265865063460254,0.88,0.157894736842105,0.82258064516129,0.222222222222222,0.933333333333333,0.428571428571429,0.55,0.327040816326531,0.759679572763685,0.698556921432389,1,0.888888888888889,0.444444444444444,2
0,0,0,0,0,0,0.374749498997996,0.4,0.157894736842105,0.693548387096774,0.111111111111111,0.591666666666667,0.285714285714286,0.2,0.407142857142857,0.624165554072096,0.175040085515767,0.642857142857143,0.111111111111111,0.388888888888889,0
1,0,0,1,1,0,0.325985303941216,0.6,0.210526315789474,0.241935483870968,0.111111111111111,0.716666666666667,0.285714285714286,0.95,0.130612244897959,0.596795727636849,0.971672902191342,0.928571428571429,0.388888888888889,0.944444444444444,3
1,1,1,1,1,1,0.98997995991984,0.28,0.315789473684211,0.403225806451613,0.555555555555556,0.375,0,0.55,0.188775510204082,0.465287049399199,0.973009086050241,0.5,0.555555555555556,0.444444444444444,3
1,0,0,0,0,1,0.867735470941884,1,0.263157894736842,0.82258064516129,0.222222222222222,0.0583333333333333,0,0.6,0.0974489795918367,0.405874499332443,0.106894708711919,0.642857142857143,0.555555555555556,0.888888888888889,0
0,0,1,1,1,1,0.503006012024048,0.48,0,0.693548387096774,0.333333333333333,0.55,0.285714285714286,0.15,0.801530612244898,0.97196261682243,0.0935328701229289,0.142857142857143,0.111111111111111,0,1
0,0,0,1,0,0,0.245156980627923,0.48,0,0.451612903225806,0.777777777777778,0.025,0.428571428571429,0,0.140816326530612,0.351134846461949,0.373329770176376,0.428571428571429,0.388888888888889,0.833333333333333,1
0,1,0,1,0,1,0.470273881095524,0,0.157894736842105,0.161290322580645,0.555555555555556,0.791666666666667,0.428571428571429,0.3,0.29234693877551,0.0761014686248331,0.161411010154997,0.642857142857143,0.0555555555555556,0.666666666666667,0
1,1,0,0,1,1,0.523046092184369,0.92,0,0.129032258064516,0.888888888888889,0.625,0.142857142857143,0.7,0.0816326530612245,0.0106809078771696,0.518706574024586,0.785714285714286,0.111111111111111,0.388888888888889,1
0,1,1,1,0,1,0.083500334001336,0.08,0.105263157894737,0.338709677419355,0.444444444444444,0.891666666666667,0.142857142857143,0.45,0.0459183673469388,0.556742323097463,0.85569214323891,0.142857142857143,0.277777777777778,0.5,2
0,1,1,1,1,1,0.843019372077488,0.96,0.0526315789473684,0.82258064516129,0.111111111111111,0.175,0.428571428571429,1,0.0704081632653061,0.204272363150868,0.483698556921432,0.5,0.5,0.833333333333333,1
1,1,0,1,0,1,0.128924515698063,0.52,0.789473684210526,0.548387096774194,0.333333333333333,0.941666666666667,0.428571428571429,1,0.501530612244898,0.487316421895861,0.913949759486905,0.5,0.444444444444444,0.166666666666667,3
0,1,1,1,0,1,0.510354041416166,0.04,0.210526315789474,0.758064516129032,0.444444444444444,0.0833333333333333,0,0.25,0.14030612244898,0.124833110814419,0.337252805986104,0.785714285714286,0.611111111111111,0.333333333333333,1
1,0,0,1,0,0,0.210420841683367,0,0.210526315789474,0.193548387096774,0.888888888888889,0.983333333333333,0.285714285714286,0.65,0.0760204081632653,0.0387182910547397,0.203634420096205,0.857142857142857,0.555555555555556,0.722222222222222,0
0,0,1,1,0,0,0.269205076820307,0.52,0.157894736842105,0.532258064516129,0.333333333333333,0.733333333333333,0.285714285714286,0.2,0.0214285714285714,0.00467289719626168,0.295029396044896,0.714285714285714,0.666666666666667,0.5,0
0,1,1,1,0,0,0.319305277221109,0,0,0.0483870967741935,0.444444444444444,0.7,0.857142857142857,0.1,0.404591836734694,0.781041388518024,0.853287012292892,0,0.111111111111111,0.666666666666667,3
0,0,1,1,0,0,0.688042752171009,0.6,0,0.935483870967742,0.333333333333333,0.683333333333333,0.714285714285714,0.05,0.318877551020408,0.176902536715621,0.606092998396579,0.571428571428571,0.611111111111111,0.277777777777778,2
0,1,0,0,0,1,0.289245156980628,0.6,0.105263157894737,0.451612903225806,0.666666666666667,0.85,1,0.75,0.265816326530612,0.460614152202937,0.119454836985569,0.357142857142857,0.444444444444444,0.277777777777778,0
1,1,0,0,1,1,0.750167000668003,0.84,0,0.903225806451613,1,1,0.285714285714286,0.55,0.780612244897959,0.830440587449933,0.265900587920898,0.571428571428571,0.222222222222222,0.888888888888889,1
0,0,0,0,0,0,0.249164996659987,0.32,0.263157894736842,0.0967741935483871,0.444444444444444,0.875,0,1,0.225510204081633,0.499332443257677,0.0871191876002138,0.0714285714285714,0.222222222222222,0.722222222222222,0
1,0,0,0,1,1,0.351369405477622,0.68,0,0.983870967741935,0.777777777777778,0.183333333333333,0.571428571428571,0.2,0.0775510204081633,0.142857142857143,0.39444147514698,0.214285714285714,0.277777777777778,0.611111111111111,1
0,1,1,1,1,1,0.978623914495658,0.12,0.789473684210526,0.741935483870968,0.111111111111111,0.533333333333333,0,0.8,0.633673469387755,0.983311081441923,0.266167824692678,0.0714285714285714,0.222222222222222,0.944444444444444,2
1,0,1,1,0,0,0.365397461589846,0.4,0.105263157894737,0.435483870967742,1,0.85,0,0.2,0.0147959183673469,0.781041388518024,0.505077498663816,0.428571428571429,0.555555555555556,0,1
1,1,0,0,0,1,0.664662658650635,0.56,0.684210526315789,0.580645161290323,0,0.383333333333333,0.428571428571429,0.7,0.255612244897959,0.00400534045393859,0.446552645644041,0.857142857142857,0.222222222222222,0.222222222222222,1
1,0,0,1,1,1,0.305945223780895,0.48,0.789473684210526,0.17741935483871,0.333333333333333,0.625,0.428571428571429,0.8,0.0443877551020408,0.157543391188251,0.820951362907536,0.357142857142857,0.5,0.444444444444444,2
1,1,0,1,0,1,0.566466265865063,0.68,0.263157894736842,0.854838709677419,0,0.208333333333333,0.857142857142857,0.35,0.330612244897959,0.346461949265688,0.589524318546232,0.714285714285714,0.388888888888889,0.833333333333333,2
1,1,1,1,1,1,0.793587174348697,0.76,0,0.17741935483871,0.888888888888889,0.733333333333333,0.142857142857143,0.45,0.265816326530612,0.116154873164219,0.244788882950294,0.5,0.611111111111111,0.833333333333333,0
1,0,1,1,0,1,0.706078824315297,0.76,0,0.403225806451613,0,0.55,0,0.05,0.0612244897959184,0.606809078771696,0.893105291288081,0.285714285714286,0.111111111111111,0.555555555555556,3
0,1,0,1,1,1,0.0541082164328657,0,0.157894736842105,0.403225806451613,0.111111111111111,0.733333333333333,0.285714285714286,0.5,0.502551020408163,0.61415220293725,0.582843399251737,1,0.111111111111111,0,2
0,0,1,1,1,0,0.657314629258517,0.92,0.157894736842105,0.67741935483871,0,0.483333333333333,0.428571428571429,0.7,0.173979591836735,0.182910547396529,0.805718866916088,0.642857142857143,0.666666666666667,0.333333333333333,3
1,0,0,0,0,0,0.995323981295925,0.52,0.578947368421053,0.112903225806452,0.666666666666667,0.116666666666667,0.285714285714286,0.6,0.383163265306122,0.585447263017357,0.335382148583645,0.857142857142857,0.444444444444444,0.388888888888889,1
0,1,1,1,0,0,0.0347361389445558,0,0.105263157894737,0.338709677419355,0.444444444444444,0.325,0.285714285714286,0.15,0.506632653061225,0.67890520694259,0.728220203099947,0.142857142857143,0.166666666666667,0.666666666666667,2
0,1,0,1,1,0,0.487641950567802,0.08,0.105263157894737,0.0806451612903226,0.888888888888889,0.275,0,0.35,0.0219387755102041,0.776368491321762,0.765098877605559,0.285714285714286,0.222222222222222,0.722222222222222,3
0,0,0,1,0,1,0.203072812291249,0.12,0.0526315789473684,0.516129032258065,0.555555555555556,0.0666666666666667,0.714285714285714,0.1,0.643877551020408,0.692923898531375,0.906199893105291,0.928571428571429,0.611111111111111,0.388888888888889,3
1,1,0,1,1,0,0.175684702738811,0.28,0.0526315789473684,0.17741935483871,1,0.6,1,0.1,0.184183673469388,0.00734312416555407,0.772848743987173,0.928571428571429,0.388888888888889,0.222222222222222,2
0,0,1,1,0,1,0.2625250501002,0.16,0.263157894736842,0.838709677419355,0.111111111111111,0.416666666666667,0.285714285714286,0.75,0.0530612244897959,0.027369826435247,0.687600213789417,0.428571428571429,0.277777777777778,0.611111111111111,2
0,0,0,1,1,0,0.726786907147629,0.84,0.473684210526316,0.709677419354839,0.333333333333333,0.0333333333333333,0.285714285714286,0.8,0.31530612244898,0.293724966622163,0.56574024585783,0.428571428571429,0.5,1,2
0,1,1,1,1,0,0.637942551770207,0.44,0.473684210526316,0.596774193548387,0,0,1,0.5,0.415816326530612,0.778371161548732,1,0.0714285714285714,0.166666666666667,0.611111111111111,3
0,1,1,1,0,0,0.161656646626587,0,0,0.5,0.222222222222222,0.125,0.142857142857143,0.05,0.80969387755102,0.77369826435247,0.0160342063067878,1,0.555555555555556,0.111111111111111,0
1,0,1,1,1,0,0.374081496325985,0.64,0.157894736842105,0.806451612903226,0,0.241666666666667,0.857142857142857,0.2,0.0704081632653061,0.554072096128171,0.198556921432389,0.785714285714286,0.666666666666667,0.388888888888889,0
1,0,0,0,1,0,0.619238476953908,0.44,0,0.0806451612903226,0,0.608333333333333,0.428571428571429,0.1,0.297959183673469,0.322429906542056,0.414751469802245,0.5,0.444444444444444,0.611111111111111,1
1,1,1,1,1,0,0.115564462257849,0.92,0,0.0967741935483871,0.111111111111111,0.108333333333333,0.285714285714286,0,0.38265306122449,0.181575433911883,0.0889898450026724,0.928571428571429,0.333333333333333,0.111111111111111,0
0,0,1,1,1,0,0.221108884435538,0.24,0,0.709677419354839,0.222222222222222,0.108333333333333,0.714285714285714,0,0.418367346938776,0.578104138851802,0.818011758417958,0.214285714285714,0,0.944444444444444,3
1,1,1,1,0,0,0.750835003340013,0,0.105263157894737,0.774193548387097,0,0.225,1,0.85,0.00408163265306122,0.479973297730307,0.110636023516836,0.785714285714286,0.166666666666667,0.333333333333333,0
0,1,0,1,0,0,0.271209084836339,0.36,0.157894736842105,0.645161290322581,0.111111111111111,0.591666666666667,0,0.8,0.0872448979591837,0.00467289719626168,0.0876536611437734,0.428571428571429,0.5,0.222222222222222,0
0,0,1,1,1,0,0.754843019372078,0,0.105263157894737,0.17741935483871,0.444444444444444,0.716666666666667,0.142857142857143,0.8,0.489795918367347,0.824432576769025,0.512292891501871,0.5,0.166666666666667,0.333333333333333,2
1,0,0,0,0,1,0.723446893787575,0.32,0.315789473684211,0.629032258064516,0.555555555555556,0.458333333333333,0.428571428571429,0.75,0.0816326530612245,0.52803738317757,0.348743987172635,0.357142857142857,0.277777777777778,0.833333333333333,1
1,0,1,1,0,1,0.588510354041416,0,0.368421052631579,0.17741935483871,0.222222222222222,0.991666666666667,0.142857142857143,0.9,0.312244897959184,0.146194926568758,0.485569214323891,0.785714285714286,0.388888888888889,0.388888888888889,1
1,0,1,1,1,0,0.0881763527054108,0.36,0,0.709677419354839,0.666666666666667,0.183333333333333,0.714285714285714,0.5,0.361734693877551,0.944592790387183,0.305986103687867,1,0.777777777777778,0.5,1
